"","status_id","hashtags","nextid","nexttag"
"3194","1191807614507782146","broughtyferry","1191807614507782146","carnoustie"
"3195","1191807614507782146","carnoustie","1191807614507782146","scotland"
"3196","1191807614507782146","scotland","1191807614507782146","bekind"
"3197","1191807614507782146","bekind","1191807614507782146","isolation"
"3198","1191807614507782146","isolation","1191807614507782146","loneliness"
"3199","1191807614507782146","loneliness","1191807614507782146","friendship"
"3200","1191807614507782146","friendship","1190284336463003650",NA
"3201","1190284336463003650","loneliness","1190284336463003650","unloved"
"3202","1190284336463003650","unloved","1190284336463003650","newmusicvideo"
"3203","1190284336463003650","newmusicvideo","1191807552050339840",NA
"3204","1191807552050339840","loneliness","1190424533909544960",NA
"3205","1190424533909544960","NewMusicFriday","1190424533909544960","loneliness"
"3206","1190424533909544960","loneliness","1190394590018314245",NA
"3207","1190394590018314245","NewMusicVideo","1190394590018314245","loneliness"
"3208","1190394590018314245","loneliness","1191406386351087617",NA
"3209","1191406386351087617","loneliness","1191788337536937985",NA
"3210","1191788337536937985","Colchester","1191788337536937985","maternalhealth"
"3211","1191788337536937985","maternalhealth","1191788337536937985","wellbeing"
"3212","1191788337536937985","wellbeing","1191788337536937985","loneliness"
"3213","1191788337536937985","loneliness","1191783148713066504",NA
"3214","1191783148713066504","Loneliness","1191782821515448320",NA
"3215","1191782821515448320","loneliness","1191769552817971200",NA
"3216","1191769552817971200","loneliness","1191696582594498560",NA
"3217","1191696582594498560","loneliness","1191696582594498560","LonConf19"
"3218","1191696582594498560","LonConf19","1191778525147287558",NA
"3219","1191778525147287558","community","1191778525147287558","loneliness"
"3220","1191778525147287558","loneliness","1191778525147287558","depression"
"3221","1191778525147287558","depression","1191778525147287558","publichealth"
"3222","1191778525147287558","publichealth","1191778487352381440",NA
"3223","1191778487352381440","connected","1191778487352381440","solitude"
"3224","1191778487352381440","solitude","1191778487352381440","loneliness"
"3225","1191778487352381440","loneliness","1191778487352381440","beingalong"
"3226","1191778487352381440","beingalong","1191778487352381440","internet"
"3227","1191778487352381440","internet","1191777597123940352",NA
"3228","1191777597123940352","loneliness","1191777382132137984",NA
"3229","1191777382132137984","poetry","1191777382132137984","poet"
"3230","1191777382132137984","poet","1191777382132137984","poem"
"3231","1191777382132137984","poem","1191777382132137984","love"
"3232","1191777382132137984","love","1191777382132137984","loneliness"
"3233","1191777382132137984","loneliness","1191777382132137984","IWantToKnowwhatLoveIs"
"3234","1191777382132137984","IWantToKnowwhatLoveIs","1191772250506235905",NA
"3235","1191772250506235905","technology","1191772250506235905","marriage"
"3236","1191772250506235905","marriage","1191772250506235905","failure"
"3237","1191772250506235905","failure","1191772250506235905","loneliness"
"3238","1191772250506235905","loneliness","1191772250506235905","easycommunication"
"3239","1191772250506235905","easycommunication","1191775230013968385",NA
"3240","1191775230013968385","Loneliness","1191775230013968385","Love"
"3241","1191775230013968385","Love","1191775136837451778",NA
"3242","1191775136837451778","endloneliness","1191775136837451778","loneliness"
"3243","1191775136837451778","loneliness","1191775136837451778","volunteer"
"3244","1191775136837451778","volunteer","1191761754646290434",NA
"3245","1191761754646290434","village","1191761754646290434","communities"
"3246","1191761754646290434","communities","1191761754646290434","loneliness"
"3247","1191761754646290434","loneliness","1191759941964619776",NA
"3248","1191759941964619776","loneliness","1191759941964619776","mentalhealth"
"3249","1191759941964619776","mentalhealth","1191746606992887809",NA
"3250","1191746606992887809","ModernArt","1191746606992887809","ContemporaryArt"
"3251","1191746606992887809","ContemporaryArt","1191746606992887809","ArteModerno"
"3252","1191746606992887809","ArteModerno","1191746606992887809","ArteDigital"
"3253","1191746606992887809","ArteDigital","1191746606992887809","DigitalArt"
"3254","1191746606992887809","DigitalArt","1191746606992887809","Artwork"
"3255","1191746606992887809","Artwork","1191746606992887809","TheTaxCollection"
"3256","1191746606992887809","TheTaxCollection","1191746606992887809","Art"
"3257","1191746606992887809","Art","1191746606992887809","Cloud"
"3258","1191746606992887809","Cloud","1191746606992887809","CloudArt"
"3259","1191746606992887809","CloudArt","1191746606992887809","Hotel"
"3260","1191746606992887809","Hotel","1191746606992887809","Loneliness"
"3261","1191746606992887809","Loneliness","1191742103736340481",NA
"3262","1191742103736340481","research","1191742103736340481","Millennials"
"3263","1191742103736340481","Millennials","1191742103736340481","GenZ"
"3264","1191742103736340481","GenZ","1191742103736340481","retirees"
"3265","1191742103736340481","retirees","1191742103736340481","nonprofits"
"3266","1191742103736340481","nonprofits","1191742103736340481","pets"
"3267","1191742103736340481","pets","1191742103736340481","loneliness"
"3268","1191742103736340481","loneliness","1191742103736340481","StLouis"
"3269","1191742103736340481","StLouis","1191742103736340481","Health"
"3270","1191742103736340481","Health","1191739447517351936",NA
"3271","1191739447517351936","OneDigital","1191739447517351936","DigitalInclusion"
"3272","1191739447517351936","DigitalInclusion","1191739447517351936","DigitalSkills"
"3273","1191739447517351936","DigitalSkills","1191739447517351936","SocialIsolation"
"3274","1191739447517351936","SocialIsolation","1191739447517351936","Loneliness"
"3275","1191739447517351936","Loneliness","1191739029877858304",NA
"3276","1191739029877858304","Isolation","1191739029877858304","loneliness"
"3277","1191739029877858304","loneliness","1191736285926510592",NA
"3278","1191736285926510592","TuesdayThought","1191736285926510592","Loneliness"
"3279","1191736285926510592","Loneliness","1191736285926510592","heart"
"3280","1191736285926510592","heart","1191731023106715648",NA
"3281","1191731023106715648","lonconf19","1191731023106715648","loneliness"
"3282","1191731023106715648","loneliness","1191729947922116608",NA
"3283","1191729947922116608","coproduced","1191729947922116608","loneliness"
"3284","1191729947922116608","loneliness","1191729947922116608","ESRCFestival"
"3285","1191729947922116608","ESRCFestival","1191720927463182341",NA
"3286","1191720927463182341","coproduced","1191720927463182341","loneliness"
"3287","1191720927463182341","loneliness","1191729123426738177",NA
"3288","1191729123426738177","Loneliness","1191728790503903233",NA
"3289","1191728790503903233","aging","1191728790503903233","elderly"
"3290","1191728790503903233","elderly","1191728790503903233","loneliness"
"3291","1191728790503903233","loneliness","1191728512731930624",NA
"3292","1191728512731930624","SocialConnectedness","1191728512731930624","loneliness"
"3293","1191728512731930624","loneliness","1191722155698016256",NA
"3294","1191722155698016256","loneliness","1191722155698016256","lonconf19"
"3295","1191722155698016256","lonconf19","1191723806823534599",NA
"3296","1191723806823534599","lonconf19","1191723806823534599","loneliness"
"3297","1191723806823534599","loneliness","1191728441118404608",NA
"3298","1191728441118404608","lonconf19","1191728441118404608","loneliness"
"3299","1191728441118404608","loneliness","1191719320931459072",NA
"3300","1191719320931459072","loneliness","1191718240348770310",NA
"3301","1191718240348770310","loneliness","1191718240348770310","support"
"3302","1191718240348770310","support","1191718240348770310","community"
"3303","1191718240348770310","community","1191718240348770310","charity"
"3304","1191718240348770310","charity","1191717340452474885",NA
"3305","1191717340452474885","migraine","1191717340452474885","loneliness"
"3306","1191717340452474885","loneliness","1191717340452474885","isolation"
"3307","1191717340452474885","isolation","1191714215624691713",NA
"3308","1191714215624691713","Loneliness","1191710957950685185",NA
"3309","1191710957950685185","loneliness","1191702965360513026",NA
"3310","1191702965360513026","loneliness","1191702965360513026","olderpeople"
"3311","1191702965360513026","olderpeople","1191701756675317762",NA
"3312","1191701756675317762","depression","1191701756675317762","stress"
"3313","1191701756675317762","stress","1191701756675317762","fatigue"
"3314","1191701756675317762","fatigue","1191701756675317762","sleeplessness"
"3315","1191701756675317762","sleeplessness","1191701756675317762","insomnia"
"3316","1191701756675317762","insomnia","1191701756675317762","anxiety"
"3317","1191701756675317762","anxiety","1191701756675317762","loneliness"
"3318","1191701756675317762","loneliness","1191701756675317762","pain"
"3319","1191701756675317762","pain","1191701756675317762","hurt"
"3320","1191701756675317762","hurt","1191701756675317762","confusion"
"3321","1191701756675317762","confusion","1191701756675317762","poorhealth"
"3322","1191701756675317762","poorhealth","1191701756675317762","strain"
"3323","1191701756675317762","strain","1191701756675317762","pressure"
"3324","1191701756675317762","pressure","1191701756675317762","heart"
"3325","1191701756675317762","heart","1191701756675317762","brain"
"3326","1191701756675317762","brain","1191701756675317762","immunity"
"3327","1191701756675317762","immunity","1191701756675317762","call"
"3328","1191701756675317762","call","1191701756675317762","a"
"3329","1191701756675317762","a","1191701756675317762","friend"
"3330","1191701756675317762","friend","1191701756675317762","checkup"
"3331","1191701756675317762","checkup","1191701756675317762","stopby"
"3332","1191701756675317762","stopby","1191701756675317762","email"
"3333","1191701756675317762","email","1191701705861275650",NA
"3334","1191701705861275650","oncall","1191701705861275650","nottinghamoncall"
"3335","1191701705861275650","nottinghamoncall","1191701705861275650","loneliness"
"3336","1191701705861275650","loneliness","1191701705861275650","tacklingloneliness"
"3337","1191701705861275650","tacklingloneliness","1191701705861275650","independentliving"
"3338","1191701705861275650","independentliving","1191701705861275650","nottinghamcityhomes"
"3339","1191701705861275650","nottinghamcityhomes","1191700676570681344",NA
"3340","1191700676570681344","loneliness","1191700676570681344","community"
"3341","1191700676570681344","community","1191696349529550848",NA
"3342","1191696349529550848","Awareness","1191696349529550848","loneliness"
"3343","1191696349529550848","loneliness","1191696349529550848","disconnected"
"3344","1191696349529550848","disconnected","1191696349529550848","kindness"
"3345","1191696349529550848","kindness","1191696349529550848","friendship"
"3346","1191696349529550848","friendship","1191693131869249537",NA
"3347","1191693131869249537","isolation","1191693131869249537","loneliness"
"3348","1191693131869249537","loneliness","1191667080644431873",NA
"3349","1191667080644431873","Connected","1191667080644431873","Scotland"
